MeOw Station [2]
Project & Location: DUNEX - Pea Island, NC
Installation Date: September 16, 2021
DateTime,UnixTime,Battery_V,SonarRange_mm
2021-09-13 08:56:36,1631523396,3.97,724
2021-09-13 08:56:37,1631523397,3.97,723
2021-09-13 08:56:38,1631523398,3.99,724
2021-09-13 08:56:39,1631523399,3.97,724
2021-09-13 08:56:40,1631523400,3.99,724
2021-09-13 08:56:41,1631523401,3.99,724
2021-09-13 08:56:42,1631523402,3.97,723
2021-09-13 08:56:43,1631523403,3.97,723
2021-09-13 08:56:44,1631523404,3.99,723
2021-09-13 08:56:45,1631523405,3.99,723
2021-09-13 08:56:46,1631523406,3.97,723
2021-09-13 08:56:47,1631523407,3.97,724
2021-09-13 08:56:48,1631523408,3.97,724
2021-09-13 08:56:49,1631523409,3.97,724
2021-09-13 08:56:50,1631523410,3.97,723
2021-09-13 08:56:51,1631523411,3.99,723
2021-09-13 08:56:52,1631523412,3.99,723
2021-09-13 08:56:53,1631523413,3.97,723
2021-09-13 08:56:54,1631523414,3.97,724
2021-09-13 08:56:55,1631523415,3.97,723
2021-09-13 08:56:56,1631523416,3.99,723
2021-09-13 08:56:57,1631523417,3.97,723
2021-09-13 08:56:58,1631523418,3.97,723
2021-09-13 08:56:59,1631523419,3.97,723
2021-09-13 08:57:00,1631523420,3.99,723
2021-09-13 08:57:01,1631523421,3.97,723
2021-09-13 08:57:02,1631523422,3.97,723
2021-09-13 08:57:03,1631523423,3.99,723
2021-09-13 08:57:04,1631523424,3.99,723
2021-09-13 08:57:05,1631523425,3.97,723
2021-09-13 08:57:06,1631523426,3.97,723
2021-09-13 08:57:07,1631523427,3.97,723
2021-09-13 08:57:08,1631523428,3.99,723
2021-09-13 08:57:09,1631523429,3.97,723
2021-09-13 08:57:10,1631523430,3.97,723
2021-09-13 08:57:11,1631523431,3.97,723
2021-09-13 08:57:12,1631523432,3.97,723
2021-09-13 08:57:13,1631523433,3.97,723
2021-09-13 08:57:14,1631523434,3.99,723
2021-09-13 08:57:15,1631523435,3.97,723
2021-09-13 08:57:16,1631523436,3.97,723
2021-09-13 08:57:17,1631523437,3.97,723
2021-09-13 08:57:18,1631523438,3.97,723
2021-09-13 08:57:19,1631523439,3.97,723
2021-09-13 08:57:20,1631523440,3.97,723
2021-09-13 08:57:21,1631523441,3.97,723
2021-09-13 08:57:22,1631523442,3.97,723
2021-09-13 08:57:23,1631523443,3.99,723
2021-09-13 08:57:24,1631523444,3.97,723
2021-09-13 08:57:25,1631523445,3.97,723
2021-09-13 08:57:26,1631523446,3.97,723
2021-09-13 08:57:27,1631523447,3.97,723
2021-09-13 08:57:28,1631523448,3.97,723
2021-09-13 08:57:29,1631523449,3.97,723
2021-09-13 08:57:30,1631523450,3.97,723
2021-09-13 08:57:31,1631523451,3.97,723
2021-09-13 08:57:32,1631523452,3.97,723
2021-09-13 08:57:33,1631523453,3.99,723
2021-09-13 08:57:34,1631523454,3.97,723
2021-09-13 08:57:35,1631523455,3.97,723
2021-09-13 08:57:36,1631523456,3.99,723
2021-09-13 08:57:37,1631523457,3.97,723
2021-09-13 08:57:38,1631523458,3.97,723
2021-09-13 08:57:39,1631523459,3.97,723
2021-09-13 08:57:40,1631523460,3.97,723
2021-09-13 08:57:41,1631523461,3.97,723
2021-09-13 08:57:42,1631523462,3.99,723
2021-09-13 08:57:43,1631523463,3.97,723
2021-09-13 08:57:44,1631523464,3.99,723
2021-09-13 08:57:45,1631523465,3.97,723
2021-09-13 08:57:46,1631523466,3.97,723
2021-09-13 08:57:47,1631523467,3.99,723
2021-09-13 08:57:48,1631523468,3.97,723
2021-09-13 08:57:49,1631523469,3.99,723
2021-09-13 08:57:50,1631523470,3.97,723
2021-09-13 08:57:51,1631523471,3.97,723
2021-09-13 08:57:52,1631523472,3.97,723
2021-09-13 08:57:53,1631523473,3.97,723
2021-09-13 08:57:54,1631523474,3.97,723
2021-09-13 08:57:55,1631523475,3.97,723
2021-09-13 08:57:56,1631523476,3.97,723
2021-09-13 08:57:57,1631523477,3.97,723
2021-09-13 08:57:58,1631523478,3.97,724
2021-09-13 08:57:59,1631523479,3.97,723
2021-09-13 08:58:00,1631523480,3.97,723
2021-09-13 08:58:01,1631523481,3.97,724
2021-09-13 08:58:02,1631523482,3.97,723
2021-09-13 08:58:03,1631523483,3.97,723
2021-09-13 08:58:04,1631523484,3.97,723
2021-09-13 08:58:05,1631523485,3.97,723
2021-09-13 08:58:06,1631523486,3.97,724
2021-09-13 08:58:07,1631523487,3.99,723
2021-09-13 08:58:08,1631523488,3.97,723
2021-09-13 08:58:09,1631523489,3.97,723
2021-09-13 08:58:10,1631523490,3.97,723
2021-09-13 08:58:11,1631523491,3.97,723
