MeOw Station [1]
Project & Location: DUNEX - Pea Island, NC
Installation Date: September 16, 2021
DateTime,UnixTime,Battery_V,SonarRange_mm
2021-09-14 10:36:23,1631615783,4.15,5000
2021-09-14 10:36:24,1631615784,4.17,5000
2021-09-14 10:36:25,1631615785,4.17,5000
2021-09-14 10:36:26,1631615786,4.15,5000
2021-09-14 10:36:27,1631615787,4.17,5000
2021-09-14 10:36:28,1631615788,4.17,5000
2021-09-14 10:36:29,1631615789,4.17,5000
2021-09-14 10:36:30,1631615790,4.17,5000
2021-09-14 10:36:31,1631615791,4.15,5000
2021-09-14 10:36:32,1631615792,4.17,5000
2021-09-14 10:36:33,1631615793,4.14,5000
2021-09-14 10:36:34,1631615794,4.15,5000
2021-09-14 10:36:35,1631615795,4.17,5000
2021-09-14 10:36:36,1631615796,4.17,5000
2021-09-14 10:36:37,1631615797,4.15,5000
2021-09-14 10:36:38,1631615798,4.17,5000
2021-09-14 10:36:39,1631615799,4.17,5000
2021-09-14 10:36:40,1631615800,4.17,5000
2021-09-14 10:40:48,1631616048,4.81,5000
2021-09-14 10:40:49,1631616049,4.84,5000
2021-09-14 10:40:50,1631616050,4.87,5000
2021-09-14 10:40:51,1631616051,4.85,5000
2021-09-14 10:40:52,1631616052,4.87,5000
2021-09-14 10:40:53,1631616053,4.87,5000
2021-09-14 10:40:54,1631616054,4.87,5000
2021-09-14 10:41:20,1631616080,4.81,5000
2021-09-14 10:41:21,1631616081,4.85,5000
2021-09-14 10:41:22,1631616082,4.88,5000
2021-09-14 10:41:23,1631616083,4.88,5000
2021-09-14 10:41:24,1631616084,4.88,5000
2021-09-14 10:41:25,1631616085,4.87,5000
2021-09-14 10:41:26,1631616086,4.87,5000
2021-09-14 10:41:27,1631616087,4.88,5000
2021-09-14 10:41:28,1631616088,4.88,5000
2021-09-14 10:41:29,1631616089,4.88,5000
2021-09-14 10:41:49,1631616109,4.88,5000
2021-09-14 10:41:50,1631616110,4.87,5000
2021-09-14 10:41:51,1631616111,4.88,5000
2021-09-14 10:41:52,1631616112,4.88,5000
2021-09-14 10:41:53,1631616113,4.88,5000
2021-09-14 10:41:54,1631616114,4.88,5000
2021-09-14 10:41:55,1631616115,4.88,5000
2021-09-14 10:41:56,1631616116,4.88,5000
2021-09-14 10:41:57,1631616117,4.88,5000
2021-09-14 10:42:29,1631616149,4.14,5000
2021-09-14 10:42:30,1631616150,4.18,5000
2021-09-14 10:42:31,1631616151,4.17,5000
2021-09-14 10:42:32,1631616152,4.15,5000
2021-09-14 10:42:33,1631616153,4.17,5000
2021-09-14 10:42:34,1631616154,4.17,5000
2021-09-14 10:42:35,1631616155,4.17,5000
2021-09-14 10:42:36,1631616156,4.17,5000
2021-09-14 10:42:37,1631616157,4.17,5000
2021-09-14 10:42:38,1631616158,4.17,5000
2021-09-14 10:42:39,1631616159,4.17,5000
2021-09-14 10:42:40,1631616160,4.15,5000
2021-09-14 10:42:41,1631616161,4.15,5000
2021-09-14 10:42:42,1631616162,4.15,5000
